name, left, middle, right, latitude, longitude,time
NDA,8.15893411636,8.7707400322,8.82552862167,53.095813333,-7.912731667,07:38:32
NDA,8.65659713745,9.51495170593,9.26840305328,53.095813333,-7.912731667,07:38:32
NDA,8.5013628006,8.79356861115,9.05838012695,53.095813333,-7.912731667,07:38:33
NDA,8.63833427429,9.49668884277,9.63366031647,53.095813333,-7.912731667,07:38:34
NDA,8.08131694794,9.59713459015,8.96250009537,53.095813333,-7.912731667,07:38:35
NDA,8.17719697952,9.65192317963,8.94423723221,53.095813333,-7.912731667,07:38:36
NDA,9.36428308487,9.67018604279,9.67018604279,53.095813333,-7.912731667,07:38:37
NDA,8.57897996902,9.68844890594,9.63366031647,53.095813333,-7.912731667,07:38:38
NDA,8.1406712532,9.67018604279,9.86194610596,53.095813333,-7.912731667,07:38:39
NDA,9.3049287796,9.65192317963,9.80715751648,53.095813333,-7.912731667,07:38:39
NDA,8.71138572693,9.67475175858,9.53321456909,53.095813333,-7.912731667,07:38:40
NDA,9.01728868484,9.63366031647,9.65192317963,53.095813333,-7.912731667,07:38:41
NDA,8.30960273743,9.57887172699,8.90771150589,53.095813333,-7.912731667,07:38:42
NDA,8.15893411636,9.47842597961,8.84835720062,53.095813333,-7.912731667,07:38:43
NDA,8.63833427429,9.34602022171,9.93956327438,53.095813333,-7.912731667,07:38:44
NDA,8.98532867432,9.63366031647,9.34602022171,53.095813333,-7.912731667,07:38:45
NDA,8.71595144272,8.93967151642,8.69312286377,53.095813333,-7.912731667,07:38:45
NDA,8.99902582169,9.61083173752,9.63366031647,53.095813333,-7.912731667,07:38:46
NDA,9.28666591644,9.62909460068,9.25014019012,53.095813333,-7.912731667,07:38:47
NDA,8.88488292694,8.94423723221,9.38254594803,53.095813333,-7.912731667,07:38:48
NDA,8.94423723221,9.59256887436,9.19078588486,53.095813333,-7.912731667,07:38:49
NDA,8.71138572693,8.9031457901,9.63366031647,53.095813333,-7.912731667,07:38:50
NDA,8.13610553741,9.62909460068,9.83911752701,53.095813333,-7.912731667,07:38:51
NDA,8.17719697952,8.38721990585,9.32319164276,53.095813333,-7.912731667,07:38:52
NDA,8.1406712532,9.29123163223,9.55604314804,53.095813333,-7.912731667,07:38:53
NDA,8.11784267426,6.76182508469,8.9031457901,53.095813333,-7.912731667,07:38:54
NDA,8.0995798111,9.67018604279,9.68844890594,53.095813333,-7.912731667,07:38:55
NDA,9.23187732697,9.55604314804,9.59256887436,53.095813333,-7.912731667,07:38:56
NDA,8.59724283218,9.53321456909,9.34602022171,53.095813333,-7.912731667,07:38:56
NDA,9.47842597961,9.20904874802,8.8118314743,53.095813333,-7.912731667,07:38:57
NDA,8.6337685585,9.67018604279,9.88477468491,53.095813333,-7.912731667,07:38:58
NDA,8.65659713745,9.65192317963,9.3049287796,53.095813333,-7.912731667,07:38:59
NDA,7.88955688477,9.38711166382,9.5743060112,53.095813333,-7.912731667,07:39:00
NDA,8.19545984268,9.26840305328,9.00359153748,53.095813333,-7.912731667,07:39:01
NDA,8.72964859009,9.4419002533,8.80726575851,53.095813333,-7.912731667,07:39:02
NDA,8.38721990585,9.65192317963,9.51495170593,53.095813333,-7.912731667,07:39:02
NDA,8.08131694794,9.68844890594,9.99435186386,53.095813333,-7.912731667,07:39:03
NDA,8.61550569534,9.42363739014,9.76606607437,53.095813333,-7.912731667,07:39:04
NDA,8.69312286377,8.78900289536,8.94423723221,53.095813333,-7.912731667,07:39:05
NDA,8.98076295853,8.73421430588,9.4419002533,53.095813333,-7.912731667,07:39:06
NDA,9.72954034805,9.65192317963,9.32775735855,53.095813333,-7.912731667,07:39:07
NDA,8.59724283218,9.74780321121,8.96250009537,53.095813333,-7.912731667,07:39:08
NDA,8.42374563217,9.47842597961,8.88488292694,53.095813333,-7.912731667,07:39:08
NDA,8.0995798111,9.51495170593,9.04011726379,53.095813333,-7.912731667,07:39:09
NDA,9.32319164276,9.55604314804,9.51951742172,53.095813333,-7.912731667,07:39:10
NDA,8.71138572693,9.65192317963,9.40537452698,53.095813333,-7.912731667,07:39:11
NDA,9.74780321121,9.72497463226,9.40080881119,53.095813333,-7.912731667,07:39:12
NDA,8.96250009537,9.32775735855,9.4419002533,53.095813333,-7.912731667,07:39:13
NDA,8.73421430588,9.55604314804,10.1084947586,53.095813333,-7.912731667,07:39:14
NDA,9.14969444275,9.71127748489,9.88020896912,53.095813333,-7.912731667,07:39:14
NDA,9.32319164276,9.74780321121,9.42363739014,53.095813333,-7.912731667,07:39:15
NDA,8.62007141113,9.53321456909,9.55604314804,53.095813333,-7.912731667,07:39:16
NDA,8.86662006378,9.41907167435,8.98076295853,53.095813333,-7.912731667,07:39:17
NDA,8.33243131638,8.86205434799,9.55604314804,53.095813333,-7.912731667,07:39:18
NDA,9.92130041122,9.32775735855,9.40537452698,53.095813333,-7.912731667,07:39:19
NDA,9.28666591644,9.67018604279,9.65192317963,53.095813333,-7.912731667,07:39:20
NDA,9.25014019012,9.72497463226,9.78432893753,53.095813333,-7.912731667,07:39:21
NDA,7.91238546371,9.05838012695,9.49668884277,53.095813333,-7.912731667,07:39:21
NDA,9.1725230217,9.035551548,8.83009433746,53.095813333,-7.912731667,07:39:22
NDA,8.95793437958,9.13599729538,8.59724283218,53.095813333,-7.912731667,07:39:23
NDA,8.12240839005,9.65192317963,9.1725230217,53.095813333,-7.912731667,07:39:24
NDA,8.30960273743,8.92140865326,9.04011726379,53.095813333,-7.912731667,07:39:25
NDA,8.21372270584,9.65192317963,9.15426015854,53.095813333,-7.912731667,07:39:26
NDA,8.96250009537,9.53321456909,8.96250009537,53.095813333,-7.912731667,07:39:27
NDA,8.82552862167,7.0677280426,8.33243131638,53.095813333,-7.912731667,07:39:28
NDA,8.46483707428,9.53321456909,9.46016311646,53.095813333,-7.912731667,07:39:29
NDA,8.63833427429,9.65192317963,8.54245424271,53.095813333,-7.912731667,07:39:30
NDA,8.08131694794,9.26840305328,9.51951742172,53.095813333,-7.912731667,07:39:31
NDA,8.73421430588,9.83911752701,9.51951742172,53.095813333,-7.912731667,07:39:31
NDA,9.28666591644,9.80259180069,10.0902318954,53.095813333,-7.912731667,07:39:32
NDA,9.04011726379,9.36428308487,9.72497463226,53.095813333,-7.912731667,07:39:33
NDA,8.8118314743,9.61539745331,9.4829916954,53.095813333,-7.912731667,07:39:34
NDA,8.33243131638,9.95782613754,9.53778028488,53.095813333,-7.912731667,07:39:35
NDA,8.69768857956,9.29123163223,9.38711166382,53.095813333,-7.912731667,07:39:36
NDA,9.11316871643,9.61539745331,8.9031457901,53.095813333,-7.912731667,07:39:37
NDA,8.61550569534,10.035443306,9.51951742172,53.095813333,-7.912731667,07:39:38
NDA,9.02185440063,9.93956327438,9.42363739014,53.095813333,-7.912731667,07:39:38
NDA,9.46016311646,9.47842597961,9.47842597961,53.095813333,-7.912731667,07:39:39
NDA,9.21361446381,9.51951742172,8.93967151642,53.095813333,-7.912731667,07:39:40
NDA,9.13143157959,9.82085466385,9.53778028488,53.095813333,-7.912731667,07:39:41
NDA,9.07664299011,9.38254594803,8.92140865326,53.095813333,-7.912731667,07:39:42
NDA,9.76606607437,9.63366031647,9.40537452698,53.095813333,-7.912731667,07:39:43
NDA,8.21372270584,9.34602022171,8.75247716904,53.095813333,-7.912731667,07:39:44
NDA,9.11316871643,9.89847183228,9.00359153748,53.095813333,-7.912731667,07:39:44
NDA,8.21828842163,9.71127748489,9.05838012695,53.095813333,-7.912731667,07:39:45
NDA,9.72954034805,10.012614727,9.61083173752,53.095813333,-7.912731667,07:39:46
NDA,9.19078588486,12.0260953903,9.7067117691,53.095813333,-7.912731667,07:39:47
NDA,9.41907167435,9.74323749542,9.15426015854,53.095813333,-7.912731667,07:39:48
NDA,9.25014019012,9.28666591644,9.50125455856,53.095813333,-7.912731667,07:39:49
NDA,8.06305408478,9.88020896912,9.1725230217,53.095813333,-7.912731667,07:39:50
NDA,9.78889465332,9.90303754807,9.63366031647,53.095813333,-7.912731667,07:39:51
NDA,9.26840305328,9.74323749542,9.55604314804,53.095813333,-7.912731667,07:39:52
NDA,8.231985569,9.88020896912,9.63366031647,53.095813333,-7.912731667,07:39:52
NDA,8.52419137955,9.55604314804,9.46016311646,53.095813333,-7.912731667,07:39:53
NDA,8.27307701111,9.71127748489,9.71127748489,53.095813333,-7.912731667,07:39:54
NDA,8.29133987427,9.59256887436,9.62909460068,53.095813333,-7.912731667,07:39:55
NDA,7.69779682159,8.94423723221,9.1725230217,53.095813333,-7.912731667,07:39:56
NDA,8.50592851639,9.7067117691,9.63366031647,53.095813333,-7.912731667,07:39:57
NDA,8.42374563217,9.65192317963,9.63366031647,53.095813333,-7.912731667,07:39:58
NDA,8.69768857956,9.20904874802,8.1406712532,53.095813333,-7.912731667,07:39:58
NDA,8.44657421112,9.21361446381,9.4419002533,53.095813333,-7.912731667,07:39:59
NDA,8.0995798111,8.44200849533,8.61550569534,53.095813333,-7.912731667,07:40:00
NDA,8.72964859009,9.53778028488,9.80259180069,53.095813333,-7.912731667,07:40:01
NDA,8.17719697952,9.13599729538,8.57897996902,53.095813333,-7.912731667,07:40:02
NDA,9.1725230217,9.67018604279,9.25014019012,53.095813333,-7.912731667,07:40:03
NDA,6.41483068466,9.55604314804,8.90771150589,53.095813333,-7.912731667,07:40:04
NDA,6.87596797943,9.57887172699,9.40080881119,53.095813333,-7.912731667,07:40:05
NDA,7.67953395844,9.65192317963,9.76606607437,53.095813333,-7.912731667,07:40:06
NDA,8.51962566376,10.4920148849,9.30949449539,53.095813333,-7.912731667,07:40:07
NDA,8.56071710587,9.38254594803,8.98076295853,53.095813333,-7.912731667,07:40:08
NDA,8.21372270584,9.51951742172,9.42363739014,53.095813333,-7.912731667,07:40:09
NDA,8.69312286377,9.7067117691,9.65192317963,53.095813333,-7.912731667,07:40:10
NDA,8.13610553741,9.72954034805,8.88488292694,53.095813333,-7.912731667,07:40:11
NDA,7.12251663208,9.04011726379,9.26840305328,53.095813333,-7.912731667,07:40:12
NDA,9.25014019012,9.69301462173,8.92140865326,53.095813333,-7.912731667,07:40:13
NDA,8.73421430588,9.93956327438,9.63366031647,53.095813333,-7.912731667,07:40:14
NDA,8.21372270584,10.1313233376,9.63366031647,53.095813333,-7.912731667,07:40:15
NDA,7.72062540054,9.80715751648,9.46016311646,53.095813333,-7.912731667,07:40:15
NDA,9.19078588486,10.186111927,9.55604314804,53.095813333,-7.912731667,07:40:16
NDA,7.66127109528,9.55604314804,8.92140865326,53.095813333,-7.912731667,07:40:17
NDA,9.46016311646,9.88020896912,9.63366031647,53.095813333,-7.912731667,07:40:18
NDA,8.57897996902,9.82542037964,9.53778028488,53.095813333,-7.912731667,07:40:19
NDA,7.35536813736,9.26840305328,9.55604314804,53.095813333,-7.912731667,07:40:20
NDA,9.01728868484,9.62909460068,7.92608261108,53.095813333,-7.912731667,07:40:21
NDA,8.57897996902,9.59256887436,9.40537452698,53.095813333,-7.912731667,07:40:22
NDA,8.31416845322,9.67018604279,9.68844890594,53.095813333,-7.912731667,07:40:23
NDA,8.13610553741,9.76606607437,10.012614727,53.095813333,-7.912731667,07:40:24
NDA,8.52419137955,9.34602022171,9.38711166382,53.095813333,-7.912731667,07:40:24
NDA,8.13610553741,9.63366031647,9.53778028488,53.095813333,-7.912731667,07:40:25
NDA,9.7067117691,9.92130041122,10.2819919586,53.095813333,-7.912731667,07:40:26
NDA,9.11773443222,9.76606607437,10.2272033691,53.095813333,-7.912731667,07:40:27
NDA,9.23187732697,9.25014019012,9.68844890594,53.095813333,-7.912731667,07:40:28
NDA,8.15893411636,9.51495170593,9.15426015854,53.095813333,-7.912731667,07:40:29
NDA,8.8118314743,9.72954034805,9.42363739014,53.095813333,-7.912731667,07:40:30
NDA,9.34145450592,9.26840305328,9.61539745331,53.095813333,-7.912731667,07:40:31
NDA,8.69312286377,9.76606607437,9.63366031647,53.095813333,-7.912731667,07:40:32
NDA,8.17719697952,9.65192317963,9.67018604279,53.095813333,-7.912731667,07:40:32
NDA,8.82552862167,8.7707400322,9.27296876907,53.095813333,-7.912731667,07:40:33
NDA,8.54245424271,9.67018604279,9.11316871643,53.095813333,-7.912731667,07:40:34
NDA,8.61550569534,9.5743060112,8.86662006378,53.095813333,-7.912731667,07:40:35
NDA,8.86662006378,9.51951742172,9.76606607437,53.095813333,-7.912731667,07:40:36
NDA,8.27307701111,9.53778028488,9.04011726379,53.095813333,-7.912731667,07:40:37
NDA,9.25014019012,9.65192317963,9.59713459015,53.095813333,-7.912731667,07:40:38
NDA,8.54245424271,9.53321456909,9.15426015854,53.095813333,-7.912731667,07:40:38
NDA,8.67486000061,9.71127748489,9.4419002533,53.095813333,-7.912731667,07:40:39
NDA,7.64300823212,9.61539745331,8.92140865326,53.095813333,-7.912731667,07:40:40
NDA,8.67486000061,8.98076295853,9.01728868484,53.095813333,-7.912731667,07:40:41
NDA,8.6337685585,9.49668884277,8.71138572693,53.095813333,-7.912731667,07:40:42
NDA,8.15893411636,9.63366031647,9.34145450592,53.095813333,-7.912731667,07:40:43
NDA,8.57897996902,9.46016311646,9.4419002533,53.095813333,-7.912731667,07:40:44
NDA,8.19545984268,9.65192317963,9.59256887436,53.095813333,-7.912731667,07:40:44
NDA,8.78900289536,9.53778028488,9.02185440063,53.095813333,-7.912731667,07:40:45
NDA,8.25481414795,10.2409005165,9.5743060112,53.095813333,-7.912731667,07:40:46
NDA,9.22731161118,9.72954034805,10.0719690323,53.095813333,-7.912731667,07:40:47
NDA,8.67486000061,11.4919066429,9.50125455856,53.095813333,-7.912731667,07:40:48
NDA,8.95793437958,9.53778028488,9.67018604279,53.095813333,-7.912731667,07:40:49
NDA,8.57897996902,9.28666591644,8.88944864273,53.095813333,-7.912731667,07:40:50
NDA,9.05838012695,9.61083173752,9.09490585327,53.095813333,-7.912731667,07:40:51
NDA,9.05838012695,9.5743060112,8.65659713745,53.095813333,-7.912731667,07:40:52
NDA,8.71138572693,8.88488292694,9.15426015854,53.095813333,-7.912731667,07:40:53
NDA,8.21372270584,9.32775735855,10.3778719902,53.095813333,-7.912731667,07:40:53
NDA,8.12240839005,8.94423723221,9.57887172699,53.095813333,-7.912731667,07:40:54
NDA,9.00359153748,9.63366031647,8.92597436905,53.095813333,-7.912731667,07:40:55
NDA,9.4419002533,9.68844890594,9.53778028488,53.095813333,-7.912731667,07:40:56
NDA,8.75247716904,9.50125455856,9.00359153748,53.095813333,-7.912731667,07:40:57
NDA,8.11784267426,9.5743060112,9.55604314804,53.095813333,-7.912731667,07:40:58
NDA,8.98532867432,9.65192317963,9.63366031647,53.095813333,-7.912731667,07:40:59
NDA,8.96250009537,9.71127748489,9.62909460068,53.095813333,-7.912731667,07:41:00
NDA,8.93967151642,9.67018604279,9.62909460068,53.095813333,-7.912731667,07:41:00
